                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     98,                 0.7369,                0.52171,                0.06962,                0.59286,                0.44274,                0.45242,                 0.2743,                0.67159,                0.55274,                0.06943,                 0.0001,                 0.0001,                 0.0001
                     99,                0.73804,                0.52073,                 0.0702,                0.59077,                0.44203,                0.45188,                0.27404,                0.67059,                0.55278,                0.06922,                 0.0001,                 0.0001,                 0.0001
                    100,                0.73499,                0.52267,                0.06909,                0.59316,                0.44077,                0.45223,                0.27449,                0.67105,                0.55236,                0.06919,                 0.0001,                 0.0001,                 0.0001
                    101,                0.72713,                0.52327,                0.06827,                0.59054,                0.44316,                0.45323,                0.27491,                0.67085,                0.55224,                0.06914,                 0.0001,                 0.0001,                 0.0001
                    102,                0.73399,                0.52207,                0.06884,                0.58671,                0.44629,                0.45277,                 0.2752,                0.66952,                 0.5527,                0.06894,                 0.0001,                 0.0001,                 0.0001
                    103,                0.72552,                0.52217,                0.06907,                0.58983,                0.44636,                0.45279,                0.27573,                0.66972,                0.55238,                0.06928,                 0.0001,                 0.0001,                 0.0001
                    104,                0.72753,                0.52106,                0.06778,                0.59054,                0.44694,                0.45428,                0.27635,                0.66795,                0.55327,                0.06903,                 0.0001,                 0.0001,                 0.0001
                    105,                0.72606,                0.52188,                0.06797,                0.59052,                0.44675,                0.45583,                0.27695,                0.66824,                0.55273,                0.06882,                 0.0001,                 0.0001,                 0.0001
                    106,                0.72713,                0.52037,                0.06875,                0.60255,                0.44356,                0.45534,                0.27686,                0.66665,                0.55329,                0.06855,                 0.0001,                 0.0001,                 0.0001
                    107,                0.72879,                0.52026,                0.06796,                0.59775,                0.44366,                 0.4546,                0.27635,                0.66642,                0.55292,                0.06868,                 0.0001,                 0.0001,                 0.0001
                    108,                0.73147,                0.52084,                0.06939,                0.59806,                0.44521,                0.45664,                0.27744,                 0.6665,                0.55299,                0.06879,                 0.0001,                 0.0001,                 0.0001
                    109,                  0.727,                0.52021,                0.06843,                0.59802,                0.44611,                0.45621,                0.27749,                0.66719,                0.55208,                 0.0688,                 0.0001,                 0.0001,                 0.0001
                    110,                0.72511,                0.52019,                0.06825,                0.60364,                0.44446,                0.45763,                 0.2782,                 0.6663,                0.55249,                 0.0686,                 0.0001,                 0.0001,                 0.0001
                    111,                0.72453,                0.52035,                0.06736,                0.60049,                0.44707,                0.45692,                  0.278,                0.66589,                0.55216,                0.06853,                 0.0001,                 0.0001,                 0.0001
                    112,                0.72361,                0.51925,                0.06751,                0.59762,                0.44879,                 0.4584,                0.27839,                0.66612,                0.55209,                0.06851,                 0.0001,                 0.0001,                 0.0001
                    113,                0.72312,                0.52058,                0.06777,                0.59805,                0.45147,                0.45902,                0.27916,                0.66449,                0.55258,                0.06826,                 0.0001,                 0.0001,                 0.0001
                    114,                 0.7226,                0.51862,                0.06792,                0.59603,                0.45154,                0.46048,                0.28001,                0.66364,                0.55306,                 0.0684,                 0.0001,                 0.0001,                 0.0001
                    115,                0.72308,                0.51836,                0.06691,                0.59738,                0.45143,                0.46093,                0.28026,                0.66319,                0.55262,                0.06808,                 0.0001,                 0.0001,                 0.0001
                    116,                0.72459,                0.51789,                0.06727,                0.59913,                0.45092,                0.46193,                0.28091,                0.66338,                0.55266,                0.06816,                 0.0001,                 0.0001,                 0.0001
                    117,                0.71959,                 0.5181,                0.06748,                0.60251,                 0.4494,                0.46187,                 0.2809,                0.66403,                0.55209,                0.06838,                 0.0001,                 0.0001,                 0.0001
                    118,                0.71692,                0.52009,                0.06685,                 0.5988,                0.45052,                 0.4619,                0.28089,                0.66297,                0.55236,                0.06811,                 0.0001,                 0.0001,                 0.0001
                    119,                0.71734,                0.51809,                0.06626,                0.60202,                0.44718,                0.46102,                0.28038,                0.66257,                0.55292,                0.06788,                 0.0001,                 0.0001,                 0.0001
                    120,                 0.7178,                 0.5173,                0.06687,                0.60183,                0.44688,                0.46062,                0.28054,                0.66186,                0.55222,                0.06763,                 0.0001,                 0.0001,                 0.0001
