                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    136,                0.70301,                0.51379,                0.06329,                0.61239,                0.44407,                0.46524,                0.28513,                0.65649,                0.55611,                0.06666,                 0.0001,                 0.0001,                 0.0001
                    137,                 0.6956,                0.51328,                0.06305,                0.61029,                0.44617,                0.46583,                0.28529,                 0.6559,                0.55646,                0.06657,                 0.0001,                 0.0001,                 0.0001
                    138,                0.70025,                 0.5131,                0.06267,                0.60897,                0.44622,                0.46566,                 0.2856,                0.65539,                0.55665,                0.06643,                 0.0001,                 0.0001,                 0.0001
                    139,                0.70183,                0.51311,                0.06364,                0.60897,                0.44682,                0.46492,                0.28483,                 0.6551,                0.55645,                0.06641,                 0.0001,                 0.0001,                 0.0001
                    140,                0.69617,                0.51391,                 0.0623,                0.60505,                0.44765,                0.46568,                0.28517,                0.65522,                0.55652,                0.06655,                 0.0001,                 0.0001,                 0.0001
                    141,                0.69599,                0.51356,                 0.0624,                0.60752,                0.44777,                0.46664,                0.28583,                0.65463,                0.55675,                0.06634,                 0.0001,                 0.0001,                 0.0001
                    142,                0.69652,                0.51465,                0.06195,                0.60503,                0.45081,                 0.4673,                0.28641,                0.65471,                0.55674,                0.06606,                 0.0001,                 0.0001,                 0.0001
                    143,                0.69549,                0.51452,                0.06207,                0.60793,                0.45344,                0.46957,                0.28751,                0.65337,                0.55694,                0.06576,                 0.0001,                 0.0001,                 0.0001
                    144,                0.69236,                0.51325,                0.06194,                0.61176,                0.45192,                0.46858,                0.28714,                0.65259,                0.55727,                0.06582,                 0.0001,                 0.0001,                 0.0001
                    145,                 0.6942,                0.51183,                0.06195,                 0.6111,                0.45142,                0.46849,                 0.2869,                0.65245,                0.55711,                0.06585,                 0.0001,                 0.0001,                 0.0001
                    146,                0.69557,                0.51302,                0.06155,                0.60986,                0.45065,                0.46826,                 0.2869,                0.65267,                0.55768,                0.06585,                 0.0001,                 0.0001,                 0.0001
                    147,                0.69118,                0.51445,                0.06211,                0.61478,                0.44987,                0.46817,                0.28692,                0.65193,                0.55788,                0.06546,                 0.0001,                 0.0001,                 0.0001
                    148,                0.69255,                0.51123,                0.06196,                 0.6143,                0.44917,                0.46772,                0.28659,                 0.6517,                0.55802,                0.06566,                 0.0001,                 0.0001,                 0.0001
                    149,                0.68995,                0.51294,                0.06138,                0.60859,                0.45223,                0.46837,                0.28647,                0.65065,                0.55871,                 0.0654,                 0.0001,                 0.0001,                 0.0001
