                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     90,                0.69612,                0.54581,                0.06803,                0.59024,                0.44453,                 0.4649,                0.29015,                0.63959,                0.57004,                0.06679,                 0.0001,                 0.0001,                 0.0001
                     91,                0.69904,                0.54374,                0.06902,                0.59354,                0.44454,                0.46547,                0.29032,                0.63864,                0.56969,                0.06646,                 0.0001,                 0.0001,                 0.0001
                     92,                0.69722,                0.54371,                0.06807,                0.59631,                0.44322,                0.46575,                0.29071,                0.63762,                0.57025,                0.06636,                 0.0001,                 0.0001,                 0.0001
                     93,                0.70225,                0.54411,                0.06774,                0.59212,                0.44696,                0.46677,                0.29159,                0.63702,                0.57014,                0.06616,                 0.0001,                 0.0001,                 0.0001
                     94,                0.69771,                0.54267,                0.06705,                 0.5921,                0.44887,                0.46962,                0.29342,                0.63559,                0.57024,                  0.066,                 0.0001,                 0.0001,                 0.0001
                     95,                0.69525,                0.54317,                0.06668,                0.59038,                0.44893,                0.46879,                0.29217,                0.63463,                0.56983,                0.06571,                 0.0001,                 0.0001,                 0.0001
                     96,                0.69662,                0.54271,                0.06702,                0.59279,                0.44776,                0.46941,                0.29288,                0.63375,                0.57072,                0.06518,                 0.0001,                 0.0001,                 0.0001
                     97,                0.69223,                0.54199,                0.06679,                0.59725,                0.44787,                0.46909,                0.29262,                0.63248,                0.57144,                 0.0651,                 0.0001,                 0.0001,                 0.0001
                     98,                0.69533,                0.54201,                 0.0671,                0.59895,                 0.4504,                0.47143,                0.29473,                0.63217,                0.57075,                0.06513,                 0.0001,                 0.0001,                 0.0001
                     99,                0.69481,                0.54208,                0.06708,                0.60163,                0.45161,                0.47312,                0.29524,                0.63128,                0.57021,                0.06512,                 0.0001,                 0.0001,                 0.0001
                    100,                0.69352,                 0.5413,                0.06647,                    0.6,                0.45033,                0.47254,                0.29502,                0.63049,                0.57058,                0.06499,                 0.0001,                 0.0001,                 0.0001
                    101,                0.68566,                 0.5434,                0.06606,                0.59988,                0.45127,                0.47316,                0.29551,                0.63022,                0.57049,                0.06488,                 0.0001,                 0.0001,                 0.0001
                    102,                0.69253,                0.54052,                0.06669,                0.60194,                0.45063,                0.47335,                0.29531,                0.63029,                0.57011,                0.06505,                 0.0001,                 0.0001,                 0.0001
                    103,                 0.6847,                0.54041,                 0.0662,                0.60257,                0.45108,                0.47327,                0.29545,                 0.6305,                0.56989,                0.06486,                 0.0001,                 0.0001,                 0.0001
                    104,                 0.6878,                 0.5414,                0.06588,                0.60232,                0.45126,                0.47384,                0.29534,                0.62936,                0.56952,                0.06475,                 0.0001,                 0.0001,                 0.0001
                    105,                0.68326,                0.54146,                0.06558,                 0.6012,                0.45349,                0.47526,                 0.2962,                0.62978,                0.56936,                0.06484,                 0.0001,                 0.0001,                 0.0001
                    106,                0.68201,                0.54116,                0.06546,                0.60413,                0.45215,                 0.4757,                 0.2965,                0.62973,                0.56885,                0.06486,                 0.0001,                 0.0001,                 0.0001
                    107,                0.68622,                0.54095,                0.06523,                0.60501,                0.45109,                0.47556,                0.29656,                 0.6293,                0.56873,                0.06491,                 0.0001,                 0.0001,                 0.0001
                    108,                0.68653,                 0.5412,                0.06573,                0.61252,                0.45319,                0.47739,                0.29747,                0.62859,                0.56844,                0.06529,                 0.0001,                 0.0001,                 0.0001
                    109,                 0.6841,                0.53871,                0.06548,                0.60603,                0.45241,                0.47628,                0.29693,                0.62791,                0.56904,                0.06539,                 0.0001,                 0.0001,                 0.0001
                    110,                0.68586,                0.53888,                0.06666,                0.61093,                0.45153,                0.47623,                0.29679,                0.62863,                 0.5686,                0.06545,                 0.0001,                 0.0001,                 0.0001
                    111,                0.68303,                0.53995,                0.06535,                0.60854,                0.45282,                0.47702,                 0.2969,                0.62913,                0.56854,                0.06522,                 0.0001,                 0.0001,                 0.0001
                    112,                0.68328,                0.53851,                0.06477,                 0.6072,                0.45215,                0.47711,                0.29672,                0.62847,                0.56863,                 0.0652,                 0.0001,                 0.0001,                 0.0001
                    113,                0.68145,                0.54009,                0.06546,                 0.6086,                0.45372,                0.47751,                0.29775,                0.62734,                0.56818,                0.06524,                 0.0001,                 0.0001,                 0.0001
                    114,                0.67732,                 0.5395,                0.06381,                0.60512,                0.45612,                0.47827,                0.29798,                0.62731,                0.56764,                0.06538,                 0.0001,                 0.0001,                 0.0001
                    115,                0.67823,                0.53948,                0.06391,                0.60197,                0.46071,                 0.4795,                0.29927,                0.62688,                0.56768,                0.06516,                 0.0001,                 0.0001,                 0.0001
                    116,                0.68049,                0.53867,                0.06392,                0.60677,                0.45832,                0.47913,                0.29906,                0.62698,                0.56752,                0.06509,                 0.0001,                 0.0001,                 0.0001
                    117,                 0.6737,                0.53868,                0.06392,                0.60495,                0.45815,                0.47969,                0.29961,                0.62718,                0.56741,                0.06512,                 0.0001,                 0.0001,                 0.0001
                    118,                0.67505,                0.53904,                0.06436,                0.60568,                0.45902,                0.48121,                 0.3007,                0.62714,                0.56767,                0.06485,                 0.0001,                 0.0001,                 0.0001
                    119,                0.67723,                 0.5365,                0.06411,                0.60474,                0.46065,                0.48136,                0.30072,                0.62648,                0.56776,                0.06477,                 0.0001,                 0.0001,                 0.0001
                    120,                0.67389,                 0.5367,                0.06335,                0.60935,                0.45584,                0.48017,                    0.3,                0.62622,                0.56723,                0.06465,                 0.0001,                 0.0001,                 0.0001
                    121,                0.67496,                0.53676,                0.06444,                0.60587,                0.46063,                0.48077,                0.29979,                0.62617,                0.56733,                0.06448,                 0.0001,                 0.0001,                 0.0001
                    122,                0.67482,                0.53764,                0.06329,                0.60345,                0.45802,                 0.4786,                0.29861,                0.62557,                0.56784,                0.06422,                 0.0001,                 0.0001,                 0.0001
                    123,                0.67441,                0.53529,                  0.063,                 0.6078,                0.45814,                0.47878,                0.29885,                0.62601,                0.56676,                0.06475,                 0.0001,                 0.0001,                 0.0001
                    124,                0.66993,                0.53671,                0.06305,                0.60569,                0.46046,                0.48124,                 0.3002,                0.62575,                 0.5664,                0.06477,                 0.0001,                 0.0001,                 0.0001
                    125,                0.67255,                0.53521,                0.06398,                0.60896,                0.46019,                0.48142,                0.30063,                0.62565,                0.56643,                0.06485,                 0.0001,                 0.0001,                 0.0001
                    126,                0.66994,                0.53411,                0.06351,                0.60634,                0.46199,                0.48191,                0.30065,                0.62441,                0.56677,                 0.0647,                 0.0001,                 0.0001,                 0.0001
                    127,                0.67326,                0.53589,                0.06334,                0.61171,                0.46204,                0.48271,                0.30089,                0.62416,                0.56668,                0.06479,                 0.0001,                 0.0001,                 0.0001
                    128,                0.66908,                0.53548,                0.06298,                0.61308,                0.46154,                0.48339,                0.30109,                0.62299,                0.56675,                0.06431,                 0.0001,                 0.0001,                 0.0001
                    129,                0.67011,                0.53258,                0.06326,                0.61667,                0.45905,                0.48377,                0.30153,                0.62285,                0.56615,                 0.0642,                 0.0001,                 0.0001,                 0.0001
                    130,                0.67034,                0.53358,                0.06337,                0.61839,                 0.4595,                0.48378,                0.30131,                0.62294,                0.56634,                0.06426,                 0.0001,                 0.0001,                 0.0001
                    131,                0.67103,                0.53511,                0.06311,                 0.6136,                0.46132,                0.48428,                0.30156,                0.62199,                0.56666,                0.06382,                 0.0001,                 0.0001,                 0.0001
                    132,                0.66712,                0.53413,                0.06324,                 0.6131,                 0.4621,                0.48451,                0.30168,                0.62229,                0.56651,                0.06398,                 0.0001,                 0.0001,                 0.0001
                    133,                0.66924,                0.53392,                0.06294,                0.61347,                0.46164,                0.48336,                0.30063,                0.62116,                0.56704,                0.06372,                 0.0001,                 0.0001,                 0.0001
                    134,                0.66513,                0.53357,                0.06254,                0.61598,                0.46222,                0.48391,                0.30123,                0.62054,                0.56769,                0.06349,                 0.0001,                 0.0001,                 0.0001
                    135,                0.66321,                0.53408,                0.06281,                0.61883,                0.46102,                 0.4845,                0.30144,                0.62023,                0.56725,                 0.0637,                 0.0001,                 0.0001,                 0.0001
                    136,                0.66899,                0.53378,                0.06284,                  0.623,                0.46075,                0.48465,                 0.3016,                0.62036,                0.56709,                0.06367,                 0.0001,                 0.0001,                 0.0001
                    137,                0.66274,                0.53232,                0.06224,                 0.6192,                0.46201,                0.48455,                0.30219,                0.62038,                0.56685,                 0.0637,                 0.0001,                 0.0001,                 0.0001
                    138,                 0.6652,                0.53231,                0.06174,                 0.6243,                0.46062,                0.48522,                0.30299,                0.62001,                0.56697,                0.06364,                 0.0001,                 0.0001,                 0.0001
                    139,                0.66457,                0.53251,                0.06223,                0.61936,                0.46168,                0.48447,                0.30222,                0.61941,                0.56668,                0.06324,                 0.0001,                 0.0001,                 0.0001
                    140,                0.66309,                0.53248,                0.06232,                0.61829,                0.46288,                0.48467,                0.30258,                0.61964,                 0.5656,                0.06346,                 0.0001,                 0.0001,                 0.0001
                    141,                0.66098,                0.53249,                0.06165,                0.61974,                0.46311,                0.48576,                0.30331,                0.61957,                0.56522,                0.06359,                 0.0001,                 0.0001,                 0.0001
                    142,                0.66132,                0.53383,                0.06144,                0.61698,                0.46524,                0.48618,                0.30336,                0.61873,                0.56537,                0.06335,                 0.0001,                 0.0001,                 0.0001
                    143,                0.66097,                0.53323,                0.06136,                 0.6188,                0.46712,                0.48827,                0.30455,                0.61858,                0.56486,                0.06329,                 0.0001,                 0.0001,                 0.0001
                    144,                0.65742,                0.53187,                0.06146,                0.61906,                0.46692,                0.48858,                0.30476,                0.61855,                0.56476,                0.06321,                 0.0001,                 0.0001,                 0.0001
                    145,                0.65814,                0.53083,                0.06115,                 0.6151,                0.46967,                0.48925,                0.30485,                0.61857,                0.56406,                0.06336,                 0.0001,                 0.0001,                 0.0001
                    146,                 0.6613,                0.52957,                0.06173,                0.62136,                0.46757,                0.49038,                0.30586,                0.61806,                 0.5643,                0.06356,                 0.0001,                 0.0001,                 0.0001
                    147,                0.65451,                0.53249,                0.06111,                0.61476,                0.46911,                   0.49,                0.30504,                0.61841,                 0.5641,                0.06365,                 0.0001,                 0.0001,                 0.0001
                    148,                0.65727,                 0.5301,                0.06142,                 0.6174,                0.46787,                0.48999,                0.30543,                0.61701,                0.56414,                0.06367,                 0.0001,                 0.0001,                 0.0001
                    149,                0.65596,                0.52995,                0.06116,                0.62061,                0.47215,                0.49281,                0.30717,                0.61772,                0.56372,                0.06361,                 0.0001,                 0.0001,                 0.0001
                    150,                0.66036,                0.53013,                0.06159,                0.62014,                0.47059,                0.49135,                0.30653,                0.61764,                0.56357,                0.06331,                 0.0001,                 0.0001,                 0.0001
                    151,                0.65763,                0.53162,                0.06053,                0.62392,                0.46911,                0.49133,                0.30634,                0.61651,                0.56398,                0.06339,                 0.0001,                 0.0001,                 0.0001
                    152,                0.65686,                0.52963,                0.06145,                 0.6184,                0.47081,                0.49093,                 0.3063,                 0.6161,                0.56425,                0.06332,                 0.0001,                 0.0001,                 0.0001
                    153,                0.65237,                0.53026,                0.06126,                0.61808,                0.47261,                0.49233,                0.30747,                0.61553,                  0.564,                0.06341,                 0.0001,                 0.0001,                 0.0001
                    154,                0.65632,                0.52892,                0.06138,                0.61878,                0.47302,                 0.4916,                0.30655,                0.61554,                0.56423,                0.06306,                 0.0001,                 0.0001,                 0.0001
                    155,                0.65334,                0.52874,                0.06079,                0.61605,                0.47193,                0.49165,                0.30642,                0.61609,                0.56438,                0.06328,                 0.0001,                 0.0001,                 0.0001
                    156,                0.65793,                0.52869,                 0.0609,                0.61685,                0.47262,                0.49162,                0.30652,                0.61513,                0.56495,                0.06311,                 0.0001,                 0.0001,                 0.0001
